time,entityID,position,atDestination,Activity,Language
Text:32506425090000,Text:Farda,de.nec.nle.siafu.model.Position:28.110057621505945#-19.015946014148938,BooleanType:true,Text:Walking,Text:Spanish
Text:32506425090000,Text:Postman,de.nec.nle.siafu.model.Position:39.17624352133291#-37.74587984776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506425090000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Blanch,de.nec.nle.siafu.model.Position:31.618642405279218#-20.87931042452611,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Wukong,de.nec.nle.siafu.model.Position:32.073206661402125#-34.889712564319936,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Sheila,de.nec.nle.siafu.model.Position:44.10747558887945#-45.08545241852163,BooleanType:true,Text:Walking,Text:Spanish
Text:32506425420000,Text:Florante,de.nec.nle.siafu.model.Position:32.081194680441506#-36.68047578258748,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506425420000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.363025796019087#0.0531125600351654,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Meena,de.nec.nle.siafu.model.Position:14.919152552141995#-6.85338332975866,BooleanType:true,Text:Walking,Text:English
Text:32506425420000,Text:Farda,de.nec.nle.siafu.model.Position:29.70412355577683#-19.503301057030512,BooleanType:true,Text:Walking,Text:Spanish
Text:32506425420000,Text:Postman,de.nec.nle.siafu.model.Position:32.26858936901788#-35.273149101626956,BooleanType:false,Text:Walking,Text:Russian
Text:32506425420000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Blanch,de.nec.nle.siafu.model.Position:32.69697802812647#-21.177151286447163,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Wukong,de.nec.nle.siafu.model.Position:33.24529228424938#-35.025178426240984,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Sheila,de.nec.nle.siafu.model.Position:42.224276946992816#-44.37703583833304,BooleanType:true,Text:Walking,Text:Spanish
Text:32506425750000,Text:Florante,de.nec.nle.siafu.model.Position:30.50268353855487#-35.44434045239889,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506425750000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.972119965556079#0.5314212092632307,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Meena,de.nec.nle.siafu.model.Position:15.95061317498925#-7.232411691679708,BooleanType:true,Text:Walking,Text:English
Text:32506425750000,Text:Farda,de.nec.nle.siafu.model.Position:30.790341886239837#-20.509328456258572,BooleanType:true,Text:Walking,Text:Spanish
Text:32506425750000,Text:Postman,de.nec.nle.siafu.model.Position:36.04223749186513#-30.902708713548,BooleanType:false,Text:Walking,Text:Russian
Text:32506425750000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Blanch,de.nec.nle.siafu.model.Position:33.73621604716585#-21.181789504714697,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Wukong,de.nec.nle.siafu.model.Position:33.50310478424938#-34.57864717624099,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Sheila,de.nec.nle.siafu.model.Position:41.231808616529804#-43.20863343910497,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426080000,Text:Florante,de.nec.nle.siafu.model.Position:28.853859896668233#-34.3299863722103,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506426080000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.252983823669446#1.5239940394518179,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Meena,de.nec.nle.siafu.model.Position:14.85661744833412#-6.6007744361051515,BooleanType:true,Text:Walking,Text:English
Text:32506426080000,Text:Farda,de.nec.nle.siafu.model.Position:29.313463451968957#-19.819004663376997,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426080000,Text:Postman,de.nec.nle.siafu.model.Position:38.69067499186513#-26.315614963548004,BooleanType:false,Text:Walking,Text:Russian
Text:32506426080000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Blanch,de.nec.nle.siafu.model.Position:32.587462612894974#-19.923153211833128,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Wukong,de.nec.nle.siafu.model.Position:35.011198114712386#-34.85398707546905,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Sheila,de.nec.nle.siafu.model.Position:39.747047474643175#-41.810123108916386,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426410000,Text:Florante,de.nec.nle.siafu.model.Position:27.767641566205235#-33.32395897298224,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506426410000,Text:Yanyan,de.nec.nle.siafu.model.Position:5.5104101817828095#2.4759731196404076,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Meena,de.nec.nle.siafu.model.Position:15.411445363565619#-7.083491260719182,BooleanType:true,Text:Walking,Text:English
Text:32506426410000,Text:Farda,de.nec.nle.siafu.model.Position:27.75838981008232#-18.54227558318841,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426410000,Text:Postman,de.nec.nle.siafu.model.Position:29.766658659584706#-19.755909950684018,BooleanType:false,Text:Walking,Text:Russian
Text:32506426410000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Blanch,de.nec.nle.siafu.model.Position:31.438709178624087#-18.664516918951556,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Wukong,de.nec.nle.siafu.model.Position:34.33129999186513#-33.866052463548,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Sheila,de.nec.nle.siafu.model.Position:37.97325893656441#-41.273127922381306,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426740000,Text:Florante,de.nec.nle.siafu.model.Position:28.025454066205235#-32.87742772298224,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506426740000,Text:Yanyan,de.nec.nle.siafu.model.Position:3.79127403989618#3.468545949828993,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Meena,de.nec.nle.siafu.model.Position:15.794328071181376#-7.1421777980262,BooleanType:true,Text:Walking,Text:English
Text:32506426740000,Text:Farda,de.nec.nle.siafu.model.Position:26.273628668195684#-17.143765252999824,BooleanType:true,Text:Walking,Text:Spanish
Text:32506426740000,Text:Postman,de.nec.nle.siafu.model.Position:40.738252068022646#-29.987605336618163,BooleanType:false,Text:Walking,Text:Russian
Text:32506426740000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Blanch,de.nec.nle.siafu.model.Position:31.227666367200456#-17.94728398799103,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Wukong,de.nec.nle.siafu.model.Position:32.705913849978494#-32.71110463335941,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Sheila,de.nec.nle.siafu.model.Position:36.18381029467778#-40.40233634219272,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427070000,Text:Florante,de.nec.nle.siafu.model.Position:27.65812615097373#-32.06996089836821,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506427070000,Text:Yanyan,de.nec.nle.siafu.model.Position:4.05696924751193#3.206890662521978,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Meena,de.nec.nle.siafu.model.Position:16.982073797836506#-7.611440053600759,BooleanType:true,Text:Walking,Text:English
Text:32506427070000,Text:Farda,de.nec.nle.siafu.model.Position:25.28116033773268#-15.97536285377176,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427070000,Text:Postman,de.nec.nle.siafu.model.Position:40.69968102133291#-35.10728609776727,BooleanType:false,Text:Walking,Text:Russian
Text:32506427070000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Blanch,de.nec.nle.siafu.model.Position:32.556037093855586#-18.172983743565588,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Wukong,de.nec.nle.siafu.model.Position:31.010215208091864#-31.677938053170827,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Sheila,de.nec.nle.siafu.model.Position:36.44162279467778#-39.95580509219272,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427400000,Text:Florante,de.nec.nle.siafu.model.Position:26.009302509087092#-30.955606818179618,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506427400000,Text:Yanyan,de.nec.nle.siafu.model.Position:4.8618322665513105#2.7963149442544406,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Meena,de.nec.nle.siafu.model.Position:16.528878590220756#-7.674534766293739,BooleanType:true,Text:Walking,Text:English
Text:32506427400000,Text:Farda,de.nec.nle.siafu.model.Position:23.46827419584605#-15.145165023583175,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427400000,Text:Postman,de.nec.nle.siafu.model.Position:38.12155602133291#-39.572598597767275,BooleanType:false,Text:Walking,Text:Russian
Text:32506427400000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Blanch,de.nec.nle.siafu.model.Position:34.22829823574222#-19.24674407375418,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Wukong,de.nec.nle.siafu.model.Position:31.846398434746995#-32.75610655874539,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Sheila,de.nec.nle.siafu.model.Position:38.13732143656441#-40.988971672381304,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427730000,Text:Florante,de.nec.nle.siafu.model.Position:24.383916367200456#-29.800658987991028,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506427730000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.088675597014316#2.033850045026373,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Meena,de.nec.nle.siafu.model.Position:16.80235119402863#-7.561799909947251,BooleanType:true,Text:Walking,Text:English
Text:32506427730000,Text:Farda,de.nec.nle.siafu.model.Position:21.796013053959413#-14.071404693394584,BooleanType:true,Text:Walking,Text:Spanish
Text:32506427730000,Text:Postman,de.nec.nle.siafu.model.Position:33.11233936901788#-33.81177410162695,BooleanType:false,Text:Walking,Text:Russian
Text:32506427730000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Blanch,de.nec.nle.siafu.model.Position:35.3770516700131#-20.505380366635748,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Wukong,de.nec.nle.siafu.model.Position:32.237163849978494#-33.52297963335941,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Sheila,de.nec.nle.siafu.model.Position:37.988813728948664#-40.52434763507429,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428060000,Text:Florante,de.nec.nle.siafu.model.Position:22.524155225313827#-29.051648657802446,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506428060000,Text:Yanyan,de.nec.nle.siafu.model.Position:5.064992370359185#2.787268550600931,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Meena,de.nec.nle.siafu.model.Position:15.388007863565619#-7.124085010719185,BooleanType:true,Text:Walking,Text:English
Text:32506428060000,Text:Farda,de.nec.nle.siafu.model.Position:20.053439412072777#-13.119425613205998,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428060000,Text:Postman,de.nec.nle.siafu.model.Position:35.69046436901788#-29.346461601626956,BooleanType:false,Text:Walking,Text:Russian
Text:32506428060000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Blanch,de.nec.nle.siafu.model.Position:34.36125115097373#-20.460148398368208,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Wukong,de.nec.nle.siafu.model.Position:30.518027708091864#-32.53040680317083,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Sheila,de.nec.nle.siafu.model.Position:36.12905258706203#-39.7753373048857,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428390000,Text:Florante,de.nec.nle.siafu.model.Position:20.867554187235065#-28.311684721267362,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506428390000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.088675597014316#2.033850045026373,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Meena,de.nec.nle.siafu.model.Position:16.841448797836506#-7.855002553600755,BooleanType:true,Text:Walking,Text:English
Text:32506428390000,Text:Farda,de.nec.nle.siafu.model.Position:19.014201393033403#-13.114787394938457,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428390000,Text:Postman,de.nec.nle.siafu.model.Position:37.455948953786375#-24.844963527012922,BooleanType:false,Text:Walking,Text:Russian
Text:32506428390000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Blanch,de.nec.nle.siafu.model.Position:33.634583339550105#-20.635977967407683,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Wukong,de.nec.nle.siafu.model.Position:29.32250458524461#-32.435534691249785,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Sheila,de.nec.nle.siafu.model.Position:34.37870154898327#-39.19774836835063,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428720000,Text:Florante,de.nec.nle.siafu.model.Position:20.45345658342719#-28.667982077613853,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506428720000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.088675597014316#2.033850045026373,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Meena,de.nec.nle.siafu.model.Position:15.09887515594987#-6.903023473412166,BooleanType:true,Text:Walking,Text:English
Text:32506428720000,Text:Farda,de.nec.nle.siafu.model.Position:18.28753358160977#-13.290616963977929,BooleanType:true,Text:Walking,Text:Spanish
Text:32506428720000,Text:Postman,de.nec.nle.siafu.model.Position:29.454088451968957#-19.575442163376998,BooleanType:false,Text:Walking,Text:Russian
Text:32506428720000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506429050000,Text:Blanch,de.nec.nle.siafu.model.Position:33.22048573574222#-20.99227532375418,BooleanType:true,Text:Walking,Text:English
Text:32506429050000,Text:Wukong,de.nec.nle.siafu.model.Position:28.908406981436734#-32.79183204759627,BooleanType:true,Text:Walking,Text:English
Text:32506429050000,Text:Sheila,de.nec.nle.siafu.model.Position:32.65178801090451#-38.57956568181554,BooleanType:true,Text:Walking,Text:Spanish
Text:32506429050000,Text:Florante,de.nec.nle.siafu.model.Position:20.664499394850814#-29.38521500857438,BooleanType:true,Text:Walking,Text:English
